Episode,Total Reward,Steps,Inventory Size,Epsilon,Time (s),Actor Loss,Critic Loss
212,-11.367469862735296,200,18.0,N/A,4.83265495300293,N/A,N/A
213,25.78648665240773,200,19.0,N/A,4.737707138061523,N/A,N/A
214,10.883594621894332,200,15.0,N/A,4.762698173522949,N/A,N/A
215,-53.220899967124765,200,23.0,N/A,4.7800188064575195,N/A,N/A
216,-8.017111725145172,200,24.0,N/A,4.79182505607605,N/A,N/A
217,15.77858560528914,200,28.0,N/A,4.708388805389404,N/A,N/A
218,16.259646259723308,200,22.0,N/A,4.717426776885986,N/A,N/A
219,-31.908986854619133,200,20.0,N/A,4.772067070007324,N/A,N/A
220,29.735625745504088,200,22.0,N/A,4.692361116409302,N/A,N/A
221,31.31225634539907,200,26.0,N/A,5.170620918273926,N/A,N/A
222,-36.85059339749421,200,24.0,N/A,4.6858971118927,N/A,N/A
223,-10.624479677587644,200,23.0,N/A,4.697107791900635,N/A,N/A
224,40.16611895877938,200,23.0,N/A,4.755210876464844,N/A,N/A
225,-42.65893605647943,200,29.99999999999818,N/A,4.720988035202026,N/A,N/A
226,-71.2438420069798,200,36.0,N/A,4.676311016082764,N/A,N/A
227,34.921707482179045,200,29.99999999999818,N/A,4.886255979537964,N/A,N/A
228,102.21205850611128,200,37.0,N/A,4.6747729778289795,N/A,N/A
229,-54.018839214056996,200,33.0,N/A,4.719221115112305,N/A,N/A
230,-4.774138429175977,200,35.0,N/A,4.682936906814575,N/A,N/A
231,19.35167106425594,200,31.00000000000182,N/A,4.774960994720459,N/A,N/A
232,45.67476180819996,200,34.0,N/A,4.70353102684021,N/A,N/A
233,5.3416669754259605,200,24.0,N/A,4.705087900161743,N/A,N/A
234,-49.116249786910316,200,33.0,N/A,4.845223903656006,N/A,N/A
235,9.018951770780866,200,26.0,N/A,4.705610036849976,N/A,N/A
236,40.75431214386218,200,32.00000000000182,N/A,4.745949983596802,N/A,N/A
237,131.92420368940552,200,38.0,N/A,4.7445361614227295,N/A,N/A
238,6.199991037279425,200,28.99999999999818,N/A,4.745511054992676,N/A,N/A
239,-14.477648184281596,200,29.99999999999818,N/A,4.7094080448150635,N/A,N/A
240,-9.742127357641355,200,26.0,N/A,4.7185821533203125,N/A,N/A
241,-39.11988401842913,200,28.0,N/A,4.692591190338135,N/A,N/A
242,37.41092509445389,200,19.0,N/A,4.717097043991089,N/A,N/A
243,-42.19784874421727,200,23.0,N/A,4.758569955825806,N/A,N/A
244,64.09086130014266,200,21.0,N/A,4.7110960483551025,N/A,N/A
245,-36.690932889977546,200,32.00000000000182,N/A,4.700340032577515,N/A,N/A
246,2.6254178167816553,200,22.0,N/A,4.742039918899536,N/A,N/A
247,-8.083245919907698,200,24.0,N/A,4.705506086349487,N/A,N/A
248,-26.06286993283227,200,38.0,N/A,4.677084922790527,N/A,N/A
249,-4.3979543854182666,200,25.0,N/A,4.686583995819092,N/A,N/A
250,-67.1723529522239,200,26.0,N/A,4.752705097198486,N/A,N/A
251,4.8620501917988435,200,26.0,N/A,4.7130632400512695,N/A,N/A
252,61.76889455107797,200,23.0,N/A,4.709343910217285,N/A,N/A
253,-65.54752344993015,200,25.0,N/A,4.700486898422241,N/A,N/A
254,-44.09944710358343,200,34.0,N/A,4.752174139022827,N/A,N/A
255,28.04510681620041,200,26.0,N/A,4.768764972686768,N/A,N/A
256,14.852007376360916,200,34.0,N/A,4.696699857711792,N/A,N/A
257,-6.058121151293759,200,28.0,N/A,4.679994821548462,N/A,N/A
258,19.16909770723737,200,25.0,N/A,4.68630313873291,N/A,N/A
259,8.50330863130444,200,28.99999999999818,N/A,4.732838869094849,N/A,N/A
260,1.0039844439417298,200,28.0,N/A,4.709273099899292,N/A,N/A
261,36.92460372441258,200,32.00000000000182,N/A,4.747096061706543,N/A,N/A
262,-8.366962901442706,200,36.0,N/A,4.6968467235565186,N/A,N/A
263,7.52203139950574,200,22.0,N/A,4.708233833312988,N/A,N/A
264,-33.084331265271004,200,37.0,N/A,4.750805139541626,N/A,N/A
265,30.232780100361406,200,29.99999999999818,N/A,4.701770067214966,N/A,N/A
266,-53.351441050491516,200,34.0,N/A,5.470771789550781,N/A,N/A
267,18.14702469344985,200,33.0,N/A,4.845592021942139,N/A,N/A
268,20.327429933540238,200,29.99999999999818,N/A,4.821722745895386,N/A,N/A
269,-48.123923889894115,200,26.0,N/A,4.725667953491211,N/A,N/A
270,44.21524797923708,200,36.0,N/A,4.7469258308410645,N/A,N/A
271,7.7727762075909155,200,38.0,N/A,4.720624923706055,N/A,N/A
272,22.371011468481036,200,39.0,N/A,4.728524923324585,N/A,N/A
273,-57.01762463670846,200,36.0,N/A,4.787507057189941,N/A,N/A
274,43.853910978080435,200,37.0,N/A,4.721290111541748,N/A,N/A
275,70.34093632074882,200,42.0,N/A,4.666554689407349,N/A,N/A
276,24.05009788503525,200,35.0,N/A,4.7576000690460205,N/A,N/A
277,-49.937219745060474,200,37.0,N/A,4.711320877075195,N/A,N/A
278,9.455198599331219,200,39.0,N/A,4.722156763076782,N/A,N/A
279,-58.61042086600864,200,34.0,N/A,4.695718765258789,N/A,N/A
280,-115.46483045001756,200,46.0,N/A,4.750651836395264,N/A,N/A
281,-73.37541782155121,200,35.0,N/A,4.719853162765503,N/A,N/A
282,-67.70813227598421,200,41.0,N/A,4.8638269901275635,N/A,N/A
283,-33.766196655928844,200,42.0,N/A,4.711551904678345,N/A,N/A
284,-18.21339035057163,200,33.0,N/A,4.812792062759399,N/A,N/A
285,74.17015199468354,200,36.0,N/A,4.711694955825806,N/A,N/A
286,6.60769459843214,200,33.0,N/A,4.743288993835449,N/A,N/A
287,-111.85983532289124,200,39.0,N/A,4.779080867767334,N/A,N/A
288,-5.304322339598507,200,35.0,N/A,4.761092901229858,N/A,N/A
289,-26.089218461512125,200,48.99999999999818,N/A,4.728780031204224,N/A,N/A
290,105.72538465413379,200,41.0,N/A,4.780051946640015,N/A,N/A
291,-3.236816319030118,200,26.0,N/A,4.721400022506714,N/A,N/A
292,1.5633018579112232,200,43.0,N/A,4.741878986358643,N/A,N/A
293,1.642369385569564,200,43.0,N/A,4.710627794265747,N/A,N/A
294,48.44981424241354,200,35.0,N/A,4.783877849578857,N/A,N/A
295,-86.55419095518698,200,52.00000000000182,N/A,4.724928140640259,N/A,N/A
296,-69.74689230568768,200,39.0,N/A,4.715203046798706,N/A,N/A
297,-10.62842462374523,200,38.0,N/A,4.726724863052368,N/A,N/A
298,-114.91741491875547,200,46.0,N/A,4.732909202575684,N/A,N/A
299,-20.325709338425312,200,28.99999999999818,N/A,4.804574012756348,N/A,N/A
300,-30.558414842927725,200,46.0,N/A,4.729208946228027,N/A,N/A
301,-1.7942579567872405,200,37.0,N/A,4.723282814025879,N/A,N/A
302,18.06054274634984,200,44.0,N/A,4.7231879234313965,N/A,N/A
303,-33.674184663039135,200,44.0,N/A,4.781991958618164,N/A,N/A
304,-6.234485510924532,200,41.0,N/A,4.721463680267334,N/A,N/A
305,-17.131719350955606,200,47.0,N/A,4.7302329540252686,N/A,N/A
306,33.585908719023244,200,35.0,N/A,4.726613283157349,N/A,N/A
307,-45.0250751927533,200,40.0,N/A,4.8209228515625,N/A,N/A
308,-10.032630929206391,200,44.0,N/A,4.721652984619141,N/A,N/A
309,69.14254713288635,200,39.0,N/A,4.7288782596588135,N/A,N/A
310,-31.13402246284769,200,40.0,N/A,4.803672790527344,N/A,N/A
311,-40.8341153971996,200,44.0,N/A,4.710906982421875,N/A,N/A
312,-8.820291181881021,200,55.0,N/A,4.844428062438965,N/A,N/A
313,-33.70155027139112,200,46.0,N/A,4.750320196151733,N/A,N/A
314,58.52067390512366,200,58.0,N/A,4.803595066070557,N/A,N/A
315,48.21947239368217,200,47.0,N/A,4.7621169090271,N/A,N/A
316,-9.145262007833974,200,52.00000000000182,N/A,4.795274972915649,N/A,N/A
317,-77.62714165742116,200,51.00000000000182,N/A,4.738725900650024,N/A,N/A
318,14.735779119116009,200,51.00000000000182,N/A,4.722443103790283,N/A,N/A
319,-22.81634711979958,200,52.00000000000182,N/A,4.725908041000366,N/A,N/A
320,-70.36546869593452,200,45.0,N/A,4.711287021636963,N/A,N/A
321,7.889814394069772,200,44.0,N/A,4.779520034790039,N/A,N/A
322,61.67148914904647,200,62.0,N/A,4.776707649230957,N/A,N/A
323,36.195041680863596,200,49.99999999999818,N/A,4.734955072402954,N/A,N/A
324,-41.72635809043834,200,49.99999999999818,N/A,4.793820142745972,N/A,N/A
325,-24.328126857217086,200,47.0,N/A,4.772496700286865,N/A,N/A
326,111.80057661142403,200,53.0,N/A,4.821526050567627,N/A,N/A
327,23.89892551726637,200,49.99999999999818,N/A,4.733924150466919,N/A,N/A
328,-77.9796423354094,200,48.0,N/A,4.974386215209961,N/A,N/A
329,17.210376497368497,200,51.00000000000182,N/A,4.72278904914856,N/A,N/A
330,-47.16107441882419,200,51.00000000000182,N/A,4.864734888076782,N/A,N/A
331,10.59822421684303,200,47.0,N/A,4.722460031509399,N/A,N/A
332,51.79338463208906,200,56.0,N/A,4.81386399269104,N/A,N/A
333,15.232141453328548,200,68.0,N/A,4.762376070022583,N/A,N/A
334,47.32222425275545,200,54.0,N/A,4.781687021255493,N/A,N/A
335,-108.0148915248637,200,56.0,N/A,4.903076171875,N/A,N/A
336,-55.615242612091585,200,63.0,N/A,4.819140911102295,N/A,N/A
337,-154.38071249326418,200,59.0,N/A,4.945868015289307,N/A,N/A
338,-45.25414378345785,200,59.0,N/A,5.2068421840667725,N/A,N/A
339,-11.927723441160762,200,48.99999999999818,N/A,4.768739938735962,N/A,N/A
340,-132.54918484255563,200,61.0,N/A,4.711640119552612,N/A,N/A
341,-47.382756858324804,200,56.0,N/A,4.875640153884888,N/A,N/A
342,15.934151029794478,200,61.0,N/A,4.698904037475586,N/A,N/A
343,-28.01030427442604,200,64.0,N/A,4.662610769271851,N/A,N/A
344,1.565494197491307,200,62.0,N/A,4.729110956192017,N/A,N/A
345,-12.620088126497905,200,48.0,N/A,4.640067100524902,N/A,N/A
346,-24.696318700100385,200,67.0,N/A,4.809014081954956,N/A,N/A
347,-20.146093407463468,200,57.0,N/A,4.726897239685059,N/A,N/A
348,11.48911919333491,200,69.99999999999818,N/A,4.675692796707153,N/A,N/A
349,-31.19789954692375,200,61.0,N/A,4.6785290241241455,N/A,N/A
350,116.34185305405886,200,60.0,N/A,4.756785869598389,N/A,N/A
351,-37.25002031214432,200,65.0,N/A,4.678075790405273,N/A,N/A
352,-63.8645256272776,200,54.0,N/A,4.7571539878845215,N/A,N/A
353,17.423834438238142,200,61.0,N/A,4.892591953277588,N/A,N/A
354,-12.001975084471734,200,52.00000000000182,N/A,4.723469972610474,N/A,N/A
355,29.704680264416663,200,52.00000000000182,N/A,4.873149871826172,N/A,N/A
356,-109.43893662250169,200,62.0,N/A,4.874734163284302,N/A,N/A
357,-87.15696292425932,200,67.0,N/A,4.728122711181641,N/A,N/A
358,-34.45456892034541,200,67.0,N/A,4.73323917388916,N/A,N/A
359,9.680206280211104,200,59.0,N/A,4.785229682922363,N/A,N/A
360,-2.8782763557704607,200,74.0,N/A,4.730798959732056,N/A,N/A
361,-133.47264115138665,200,63.0,N/A,4.727197885513306,N/A,N/A
362,36.9297404883569,200,65.0,N/A,4.772783041000366,N/A,N/A
363,-6.780369633691638,200,51.00000000000182,N/A,4.702646017074585,N/A,N/A
364,26.490362350115284,200,68.0,N/A,4.757197141647339,N/A,N/A
365,-50.317468411477805,200,64.0,N/A,4.721314191818237,N/A,N/A
366,-61.30068700166528,200,64.0,N/A,4.7015061378479,N/A,N/A
367,-1.7580488167871824,200,60.0,N/A,4.70624303817749,N/A,N/A
368,-30.6627321648785,200,62.0,N/A,4.711204767227173,N/A,N/A
369,9.939601572485618,200,66.0,N/A,4.758947134017944,N/A,N/A
370,-40.163668185395565,200,58.0,N/A,4.9226250648498535,N/A,N/A
371,-19.96960528104617,200,61.0,N/A,4.7062671184539795,N/A,N/A
372,-66.19013265628338,200,61.0,N/A,4.6912713050842285,N/A,N/A
