Episode,Total Reward,Steps,Inventory Size,Epsilon,Time (s),Actor Loss,Critic Loss
228,-92.2086638103365,200,-36.0,N/A,11.328090906143188,N/A,N/A
229,32.77763833287425,200,-45.0,N/A,11.748337984085083,N/A,N/A
230,-29.194190548022096,200,-40.0,N/A,11.557531118392944,N/A,N/A
231,-49.666561487984545,200,-48.0,N/A,11.74834680557251,N/A,N/A
232,-23.47600032441266,200,-16.0,N/A,11.942509651184082,N/A,N/A
233,3.9149168676198545,200,-32.0,N/A,11.856963872909546,N/A,N/A
234,25.434030175724253,200,-25.0,N/A,11.84094786643982,N/A,N/A
235,11.552792801772156,200,-21.0,N/A,11.594687938690186,N/A,N/A
236,-73.71705225904012,200,-34.0,N/A,11.402275085449219,N/A,N/A
237,-229.21703976884822,200,-40.0,N/A,11.372809886932373,N/A,N/A
238,-73.23678828978994,200,-55.0,N/A,20.601451873779297,N/A,N/A
239,-34.990721613833244,200,-45.0,N/A,12.111018896102905,N/A,N/A
240,-35.2748462248809,200,-59.0,N/A,11.646620988845825,N/A,N/A
241,31.01502739581148,200,-56.0,N/A,11.604855060577393,N/A,N/A
242,-78.96939500767193,200,-49.0,N/A,12.188710927963257,N/A,N/A
243,35.94421532587833,200,-24.0,N/A,12.28407096862793,N/A,N/A
244,-41.26442633283026,200,-26.0,N/A,12.131630182266235,N/A,N/A
245,7.340860785586793,200,-52.0,N/A,12.099744081497192,N/A,N/A
246,-48.03802302456324,200,-46.0,N/A,12.560245990753174,N/A,N/A
247,9.354203684036765,200,-36.0,N/A,12.238462924957275,N/A,N/A
248,-16.534259828894033,200,-27.0,N/A,11.981115341186523,N/A,N/A
249,6.451947307237535,200,-28.0,N/A,11.645392179489136,N/A,N/A
250,51.73081099835239,200,-24.0,N/A,11.707196950912476,N/A,N/A
251,14.07820074999129,200,-15.0,N/A,11.517421960830688,N/A,N/A
252,-46.768709492139386,200,-24.0,N/A,11.668905973434448,N/A,N/A
253,47.92546153323611,200,-37.0,N/A,11.824780941009521,N/A,N/A
254,14.704909097253537,200,-32.0,N/A,12.083409786224365,N/A,N/A
255,4.981330760935269,200,-15.0,N/A,11.921014070510864,N/A,N/A
256,-10.99192510475982,200,-24.0,N/A,12.240279197692871,N/A,N/A
257,37.690688987730375,200,-30.0,N/A,12.219651699066162,N/A,N/A
258,-20.930431109774773,200,-24.0,N/A,11.903698921203613,N/A,N/A
259,-10.72970854604556,200,-20.0,N/A,11.855713844299316,N/A,N/A
260,-11.08575009984192,200,-37.0,N/A,11.647176027297974,N/A,N/A
261,-12.834180586805147,200,-33.0,N/A,11.749189138412476,N/A,N/A
262,8.707243206881444,200,-16.0,N/A,11.558872699737549,N/A,N/A
263,-14.797670862872303,200,-35.0,N/A,11.599497079849243,N/A,N/A
264,18.502054606975324,200,-26.0,N/A,11.706475973129272,N/A,N/A
265,-13.086336052638645,200,-18.0,N/A,11.517138957977295,N/A,N/A
266,49.34833896442666,200,-17.0,N/A,13.24672269821167,N/A,N/A
267,-37.40278261973669,200,-51.0,N/A,12.530482292175293,N/A,N/A
268,-58.88964271697519,200,-30.0,N/A,12.15172004699707,N/A,N/A
269,9.14849490740051,200,-26.0,N/A,12.07132887840271,N/A,N/A
270,5.08705962146602,200,-24.0,N/A,12.197582960128784,N/A,N/A
271,-15.622629845634496,200,-32.0,N/A,11.919522047042847,N/A,N/A
272,24.917422022365294,200,-21.0,N/A,11.860031127929688,N/A,N/A
273,4.7004757926925995,200,-3.0,N/A,11.547949075698853,N/A,N/A
274,-43.504544450553745,200,-33.0,N/A,11.595896244049072,N/A,N/A
275,-58.18452919410968,200,-31.0,N/A,11.543819904327393,N/A,N/A
276,-1.1994453176176498,200,-23.0,N/A,11.590918064117432,N/A,N/A
277,25.695483196896113,200,-10.0,N/A,11.554435014724731,N/A,N/A
278,-30.650091985903977,200,-28.0,N/A,11.886325120925903,N/A,N/A
279,58.58740999412912,200,-26.0,N/A,11.829713106155396,N/A,N/A
280,85.44253297041115,200,-41.0,N/A,11.932185888290405,N/A,N/A
281,15.838681144244163,200,-23.0,N/A,12.080143928527832,N/A,N/A
282,48.31593200602515,200,-32.0,N/A,11.975790023803711,N/A,N/A
283,20.05564308419399,200,-28.0,N/A,11.746578216552734,N/A,N/A
284,11.333343475203572,200,-9.0,N/A,11.94756817817688,N/A,N/A
285,8.506071078909834,200,-12.0,N/A,11.670248985290527,N/A,N/A
286,-16.16965909667981,200,-23.0,N/A,11.740145921707153,N/A,N/A
287,22.246040888241346,200,-22.0,N/A,11.386116981506348,N/A,N/A
288,0.964992330736881,200,-13.0,N/A,11.577242851257324,N/A,N/A
289,24.20671747173693,200,-8.0,N/A,11.521706104278564,N/A,N/A
290,6.712311122364451,200,-14.0,N/A,16.918354988098145,N/A,N/A
291,13.966597698996964,200,-13.0,N/A,12.337127208709717,N/A,N/A
292,18.525526488262603,200,-24.0,N/A,12.523535251617432,N/A,N/A
293,13.1882611435869,200,-7.0,N/A,12.24934697151184,N/A,N/A
294,3.3424807086416095,200,-8.0,N/A,12.265653133392334,N/A,N/A
295,31.383527192932537,200,-26.0,N/A,11.897355794906616,N/A,N/A
296,34.31732718486001,200,-19.0,N/A,12.044357061386108,N/A,N/A
297,28.489769333004855,200,-13.0,N/A,11.82911205291748,N/A,N/A
298,34.47199248663501,200,-23.0,N/A,11.776839971542358,N/A,N/A
299,-33.6920529555758,200,-8.0,N/A,11.705120086669922,N/A,N/A
300,14.252197610034774,200,-21.0,N/A,11.817593097686768,N/A,N/A
301,-14.016049223161957,200,-20.0,N/A,11.553950071334839,N/A,N/A
302,-8.50524273552809,200,-17.0,N/A,12.059766054153442,N/A,N/A
303,16.15869466341727,200,-34.0,N/A,11.795077800750732,N/A,N/A
304,11.010736884165041,200,-13.0,N/A,12.031902074813843,N/A,N/A
305,-6.827761697030335,200,22.0,N/A,12.173670768737793,N/A,N/A
306,2.361951847820466,200,-7.0,N/A,12.308660984039307,N/A,N/A
307,53.22869554437332,200,-36.0,N/A,12.737523794174194,N/A,N/A
308,30.69080678890271,200,-31.0,N/A,12.529335975646973,N/A,N/A
309,4.137365011062803,200,-2.0,N/A,11.913006782531738,N/A,N/A
310,13.416993280832228,200,-14.0,N/A,12.77836298942566,N/A,N/A
311,18.915034011837893,200,-7.0,N/A,13.541983842849731,N/A,N/A
312,0.32734796845721137,200,-15.0,N/A,12.297343969345093,N/A,N/A
313,16.636645237367176,200,-34.0,N/A,12.155057191848755,N/A,N/A
314,-1.1078041283579683,200,-9.0,N/A,12.05269479751587,N/A,N/A
315,-36.016639801887024,200,-32.0,N/A,12.480455875396729,N/A,N/A
316,12.240384373237994,200,-11.0,N/A,11.878865003585815,N/A,N/A
317,6.563345591720749,200,1.0,N/A,11.924378871917725,N/A,N/A
318,-28.886139798788797,200,-36.0,N/A,11.928084135055542,N/A,N/A
319,0.3735248779526028,200,-33.0,N/A,11.900275945663452,N/A,N/A
320,21.86436471551004,200,-30.0,N/A,12.159773826599121,N/A,N/A
321,19.97593725965426,200,-27.0,N/A,11.684173107147217,N/A,N/A
322,3.4340621093862875,200,-17.0,N/A,11.509515047073364,N/A,N/A
323,-6.12604964946851,200,-20.0,N/A,11.456376075744629,N/A,N/A
324,37.87347245660547,200,-25.0,N/A,11.423225164413452,N/A,N/A
325,-1.8235880582208228,200,-25.0,N/A,11.446501016616821,N/A,N/A
326,-28.226916515319772,200,-27.0,N/A,11.496989965438843,N/A,N/A
327,16.439814465653356,200,-22.0,N/A,11.765581846237183,N/A,N/A
328,60.78896749137237,200,-39.0,N/A,11.69159483909607,N/A,N/A
329,35.63922475559166,200,-15.0,N/A,12.511248111724854,N/A,N/A
330,15.240083213497636,200,-26.0,N/A,12.08731484413147,N/A,N/A
331,15.849667014346352,200,-12.0,N/A,12.13213300704956,N/A,N/A
332,26.901416406935283,200,-32.0,N/A,11.60535717010498,N/A,N/A
333,-15.933499307902661,200,-30.0,N/A,12.119765996932983,N/A,N/A
334,-29.63065463461475,200,-29.0,N/A,12.64441704750061,N/A,N/A
335,35.13721829873131,200,-19.0,N/A,11.945594072341919,N/A,N/A
336,12.27904959932198,200,-32.0,N/A,12.44330906867981,N/A,N/A
337,39.506250287398956,200,-23.0,N/A,12.120784997940063,N/A,N/A
338,21.014088470197812,200,-22.0,N/A,12.43713116645813,N/A,N/A
339,0.5145599269229546,200,-22.0,N/A,12.557385921478271,N/A,N/A
340,43.50283436979272,200,-25.0,N/A,12.205775260925293,N/A,N/A
341,16.088084566819425,200,-26.0,N/A,12.523716688156128,N/A,N/A
342,4.522427217190305,200,-26.0,N/A,13.150047063827515,N/A,N/A
343,12.66725488592266,200,-31.0,N/A,12.496824026107788,N/A,N/A
344,-1.2426368878788123,200,-30.0,N/A,12.226735830307007,N/A,N/A
345,-0.08030183338314778,200,-17.0,N/A,12.579214811325073,N/A,N/A
346,7.489749151815399,200,-18.0,N/A,12.050698041915894,N/A,N/A
347,-2.23513701910313,200,-19.0,N/A,11.757177114486694,N/A,N/A
348,-24.414068599878412,200,-35.0,N/A,11.327116012573242,N/A,N/A
349,10.80433333834573,200,-19.0,N/A,11.314208030700684,N/A,N/A
350,-44.47905626050548,200,-21.0,N/A,11.3801429271698,N/A,N/A
351,16.963798200149533,200,-33.0,N/A,11.666275024414062,N/A,N/A
352,26.431497740793905,200,-24.0,N/A,11.614256143569946,N/A,N/A
353,-22.90902066908067,200,-34.0,N/A,12.376481056213379,N/A,N/A
354,4.771042510592713,200,-35.0,N/A,12.147088050842285,N/A,N/A
355,-36.47471205887,200,-39.0,N/A,11.823968172073364,N/A,N/A
356,-21.05879918578953,200,-7.0,N/A,11.62588906288147,N/A,N/A
357,31.484266980848716,200,-11.0,N/A,11.54049015045166,N/A,N/A
358,4.631460614675726,200,-23.0,N/A,11.455658674240112,N/A,N/A
359,-60.578359226453316,200,-32.0,N/A,11.514178037643433,N/A,N/A
360,-21.03072418066718,200,-24.0,N/A,11.967544078826904,N/A,N/A
361,26.45343751468137,200,-14.0,N/A,11.649544954299927,N/A,N/A
362,-42.28432291395288,200,-43.0,N/A,11.370784759521484,N/A,N/A
363,-23.834191364135584,200,-29.0,N/A,11.462685108184814,N/A,N/A
364,-36.53512224526688,200,-21.0,N/A,11.593061923980713,N/A,N/A
365,15.49717249005922,200,-27.0,N/A,12.44425916671753,N/A,N/A
366,32.15349760481325,200,-19.0,N/A,12.402262926101685,N/A,N/A
367,-45.22948309002578,200,-42.0,N/A,12.952204704284668,N/A,N/A
